TF	Log10Events	MDS_difference	p-value
ISL2_0	2.760422483423212	-0.014292247281385744	0.306902743235
MYOD1_1	3.0380237400451575	-0.016026717107936673	0.306979543544
PDX1_1	3.0546130545568873	0.008100964503044315	0.307875078769
TWST1_1	2.700703717145019	-0.021313557191167624	0.30810407903
DBP_0	2.68708284460437	0.013710766829094818	0.309114608066
ZN329_0	2.2855573090077734	-0.021550650756185567	0.315885885718
BHA15_0	3.124178055474675	-0.014628164138314958	0.316561800979
FEV_0	2.6185710281201295	-0.030782026406141267	0.321358415483
PRGR_0	2.5440680443502752	-0.019924935677110237	0.321360924226
NR4A2_0	2.780677274433368	0.015553436309870826	0.323150379909
TBX20_0	2.4712917110589383	-0.02486509960904951	0.323217124467
HXB2_0	2.5024271199844326	-0.02201674550230615	0.324060005314
MCR_0	2.5622928644564746	0.017378701664219242	0.329451346879
ZN264_0	2.3918169236132485	0.022556836120787797	0.330593571867
ID4_0	3.3863205738940456	0.0059570225533781326	0.331325001226
SMAD1_0	2.9840770339028304	0.015426884873812092	0.333752905357
P53_0	2.4807253789884878	0.038045877187211405	0.333776240736
PPARG_1	3.0722498976135144	-0.012109407132292362	0.334474354267
BCL6_0	2.7391766319107296	-0.017900995675962917	0.334787700843
CREB1_0	2.297760511099134	-0.04465015445990324	0.335661317434
RARG_0	2.7118072290411908	-0.019095857991476024	0.336225598459
PDX1_0	2.704150516839799	0.011451367210549178	0.338683209834
GFI1_0	2.8530895298518653	-0.013346172009751219	0.338869544904
MAFG_1	3.1156105116742996	0.013548744071100195	0.338901590049
RARG_2	2.7118072290411908	0.01760516589587417	0.340013574943
RORA_0	2.774881765818796	0.016692552446122232	0.342433978007
BATF_0	2.5899496013257073	-0.024581570955871535	0.34294114519
PO6F2_0	2.7079957464229287	-0.01512159407827464	0.344243108676
SOX7_0	1.9731278535996983	0.029487583502022862	0.344681242884
IRF8_0	3.0132586652835163	-0.012113419310067973	0.346156852236
CRX_0	2.553276046137099	-0.01767968968299957	0.346222812645
HLTF_0	3.0328201494385634	0.013330747947246408	0.346764108245
ATF2_2	2.187520720836463	-0.050514334411287456	0.347616368971
HEY1_0	2.437750562820388	0.018536099375846684	0.347861410766
FOXK1_0	3.1621161410623677	-0.008940964379363607	0.34845655455
